ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
159232,Haryana,Gurgaon,Locality_441,Apartment,5.0,1249.0,150.75,0.12,2002.0,Unfurnished,1.0,3.0,23.0,4.0,10.0,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Pool",North,Broker,Ready_to_Move
232985,Gujarat,Surat,Locality_141,Apartment,5.0,3463.0,320.06,0.09,2004.0,Semi-furnished,9.0,3.0,21.0,10.0,8.0,Low,Yes,No,Pool,North,Owner,Ready_to_Move
231663,Karnataka,Mangalore,Locality_192,Independent House,5.0,3998.0,210.09,0.05,2016.0,Unfurnished,7.0,25.0,9.0,4.0,1.0,Low,Yes,Yes,"Pool, Garden",North,Owner,Under_Construction
230067,Kerala,Kochi,Locality_379,Villa,3.0,2955.0,221.87,0.08,2016.0,Furnished,20.0,24.0,9.0,2.0,2.0,High,Yes,No,"Garden, Pool, Clubhouse, Playground, Gym",West,Builder,Under_Construction
96330,Andhra Pradesh,Vijayawada,Locality_291,Villa,2.0,4611.0,433.18,0.09,2012.0,Semi-furnished,17.0,30.0,13.0,3.0,6.0,High,Yes,No,"Garden, Pool",South,Builder,Under_Construction
112517,Punjab,Amritsar,Locality_285,Apartment,4.0,2528.0,229.74,0.09,2012.0,Furnished,18.0,6.0,13.0,3.0,5.0,High,No,Yes,"Playground, Clubhouse, Pool, Gym, Garden",North,Broker,Under_Construction
216178,Odisha,Bhubaneswar,Locality_4,Villa,5.0,3174.0,171.8,0.05,2022.0,Furnished,23.0,26.0,3.0,4.0,3.0,High,No,Yes,"Clubhouse, Gym",West,Owner,Ready_to_Move
28174,Gujarat,Surat,Locality_375,Independent House,1.0,821.0,462.43,0.56,2023.0,Unfurnished,5.0,27.0,2.0,3.0,2.0,Medium,Yes,Yes,Playground,South,Builder,Ready_to_Move
148509,Maharashtra,Pune,Locality_274,Independent House,1.0,1561.0,42.44,0.03,2021.0,Unfurnished,30.0,21.0,4.0,10.0,4.0,Low,No,No,"Garden, Gym, Clubhouse, Playground, Pool",East,Builder,Under_Construction
222213,Maharashtra,Mumbai,Locality_392,Apartment,3.0,1555.0,385.61,0.25,2002.0,Furnished,6.0,11.0,23.0,10.0,2.0,Low,No,No,"Pool, Clubhouse",East,Builder,Ready_to_Move
60030,Maharashtra,Nagpur,Locality_59,Apartment,1.0,2732.0,163.15,0.06,2015.0,Unfurnished,4.0,21.0,10.0,10.0,9.0,Medium,No,Yes,"Garden, Playground",West,Builder,Under_Construction
166139,Karnataka,Bangalore,Locality_294,Independent House,3.0,3267.0,454.58,0.14,2010.0,Semi-furnished,13.0,25.0,15.0,4.0,10.0,Low,No,Yes,"Playground, Clubhouse",East,Builder,Under_Construction
108630,Jharkhand,Jamshedpur,Locality_443,Apartment,4.0,3563.0,184.19,0.05,2011.0,Semi-furnished,28.0,30.0,14.0,5.0,8.0,High,Yes,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Owner,Ready_to_Move
224427,Odisha,Cuttack,Locality_72,Independent House,2.0,1793.0,263.01,0.15,1991.0,Unfurnished,22.0,18.0,34.0,2.0,2.0,Low,No,Yes,"Clubhouse, Playground, Garden, Gym",South,Owner,Ready_to_Move
78183,Assam,Guwahati,Locality_332,Apartment,5.0,2251.0,316.99,0.14,1995.0,Furnished,15.0,2.0,30.0,10.0,8.0,Medium,No,Yes,Garden,North,Owner,Under_Construction
44647,Delhi,Dwarka,Locality_182,Villa,1.0,3709.0,494.17,0.13,2001.0,Unfurnished,20.0,3.0,24.0,1.0,7.0,Low,Yes,Yes,"Gym, Playground, Pool, Clubhouse, Garden",West,Broker,Ready_to_Move
62204,Assam,Silchar,Locality_70,Apartment,4.0,3728.0,440.41,0.12,2011.0,Furnished,24.0,10.0,14.0,2.0,10.0,Low,No,No,"Clubhouse, Playground, Garden, Gym, Pool",North,Broker,Ready_to_Move
196711,Andhra Pradesh,Vijayawada,Locality_176,Apartment,1.0,1787.0,256.26,0.14,2013.0,Furnished,5.0,18.0,12.0,2.0,2.0,Low,Yes,No,"Gym, Clubhouse",South,Owner,Under_Construction
193046,Punjab,Amritsar,Locality_196,Apartment,1.0,579.0,43.16,0.07,1998.0,Unfurnished,29.0,17.0,27.0,3.0,7.0,Low,No,Yes,Garden,North,Builder,Ready_to_Move
1117,Rajasthan,Jodhpur,Locality_124,Apartment,1.0,4213.0,278.73,0.07,2002.0,Semi-furnished,2.0,5.0,23.0,1.0,8.0,High,Yes,Yes,Clubhouse,South,Builder,Under_Construction
50497,Gujarat,Ahmedabad,Locality_20,Independent House,2.0,2371.0,353.52,0.15,1998.0,Unfurnished,3.0,17.0,27.0,1.0,1.0,Medium,No,No,"Gym, Pool, Garden",North,Broker,Ready_to_Move
11234,Tamil Nadu,Coimbatore,Locality_321,Apartment,2.0,1417.0,396.8,0.28,2007.0,Furnished,16.0,20.0,18.0,6.0,5.0,Medium,No,Yes,"Gym, Playground",West,Builder,Ready_to_Move
219712,Karnataka,Bangalore,Locality_406,Apartment,5.0,3211.0,306.84,0.1,1997.0,Furnished,7.0,27.0,28.0,6.0,4.0,Low,No,No,"Gym, Playground, Garden, Clubhouse, Pool",East,Builder,Ready_to_Move
15526,Madhya Pradesh,Bhopal,Locality_319,Independent House,4.0,1329.0,316.93,0.24,2013.0,Furnished,23.0,15.0,12.0,5.0,5.0,High,Yes,No,Playground,East,Broker,Ready_to_Move
34397,Gujarat,Surat,Locality_240,Villa,5.0,2751.0,342.69,0.12,2017.0,Unfurnished,12.0,10.0,8.0,3.0,9.0,High,No,No,Pool,South,Owner,Ready_to_Move
101785,Uttarakhand,Dehradun,Locality_317,Apartment,4.0,3801.0,85.38,0.02,2023.0,Furnished,10.0,16.0,2.0,4.0,9.0,High,No,Yes,Garden,East,Builder,Under_Construction
182668,Jharkhand,Ranchi,Locality_298,Apartment,4.0,3943.0,236.52,0.06,2006.0,Unfurnished,26.0,2.0,19.0,7.0,1.0,Medium,No,No,"Clubhouse, Gym, Garden, Pool",South,Broker,Ready_to_Move
202711,Jharkhand,Ranchi,Locality_287,Villa,5.0,1100.0,69.99,0.06,2018.0,Unfurnished,27.0,28.0,7.0,2.0,10.0,Medium,Yes,Yes,Clubhouse,East,Owner,Under_Construction
16659,Tamil Nadu,Coimbatore,Locality_420,Villa,2.0,2495.0,381.02,0.15,1992.0,Furnished,20.0,28.0,33.0,2.0,7.0,Medium,No,Yes,Pool,North,Broker,Ready_to_Move
231100,Tamil Nadu,Coimbatore,Locality_386,Independent House,3.0,2577.0,482.61,0.19,2005.0,Semi-furnished,14.0,14.0,20.0,4.0,4.0,Medium,Yes,Yes,"Playground, Garden",South,Broker,Under_Construction
226745,Bihar,Patna,Locality_114,Independent House,3.0,2400.0,235.27,0.1,1997.0,Unfurnished,13.0,1.0,28.0,1.0,10.0,Low,No,Yes,Clubhouse,North,Broker,Under_Construction
5986,West Bengal,Durgapur,Locality_77,Villa,4.0,1382.0,371.89,0.27,2001.0,Furnished,25.0,28.0,24.0,4.0,10.0,High,Yes,Yes,"Pool, Playground, Clubhouse",North,Broker,Under_Construction
34291,Uttarakhand,Dehradun,Locality_375,Independent House,3.0,1647.0,249.74,0.15,2019.0,Semi-furnished,14.0,7.0,6.0,6.0,3.0,High,No,No,"Garden, Clubhouse, Gym",East,Broker,Under_Construction
101951,Chhattisgarh,Raipur,Locality_356,Villa,1.0,2297.0,381.83,0.17,2013.0,Furnished,14.0,2.0,12.0,9.0,5.0,Medium,No,No,Garden,West,Builder,Ready_to_Move
56705,Punjab,Ludhiana,Locality_126,Independent House,1.0,4115.0,217.85,0.05,2023.0,Furnished,5.0,29.0,2.0,3.0,9.0,Medium,No,No,Playground,South,Broker,Under_Construction
4947,Uttarakhand,Dehradun,Locality_382,Independent House,1.0,1071.0,324.7,0.3,2004.0,Unfurnished,10.0,2.0,21.0,7.0,6.0,Medium,Yes,Yes,"Playground, Garden, Clubhouse",South,Broker,Under_Construction
237275,Tamil Nadu,Chennai,Locality_50,Apartment,4.0,3807.0,197.84,0.05,2006.0,Furnished,9.0,16.0,19.0,5.0,10.0,High,No,No,Pool,South,Builder,Ready_to_Move
110925,Andhra Pradesh,Vishakhapatnam,Locality_246,Villa,2.0,1078.0,147.42,0.14,2002.0,Furnished,14.0,3.0,23.0,3.0,5.0,High,Yes,No,Pool,West,Owner,Under_Construction
227672,Punjab,Amritsar,Locality_114,Apartment,2.0,1885.0,58.08,0.03,1996.0,Unfurnished,30.0,30.0,29.0,2.0,2.0,Medium,No,Yes,"Gym, Garden, Clubhouse, Pool, Playground",West,Owner,Ready_to_Move
169825,Chhattisgarh,Raipur,Locality_488,Apartment,5.0,2136.0,38.49,0.02,2002.0,Furnished,30.0,30.0,23.0,6.0,3.0,High,No,No,"Gym, Clubhouse, Playground, Garden, Pool",North,Broker,Ready_to_Move
202426,Uttarakhand,Haridwar,Locality_341,Villa,3.0,4302.0,76.97,0.02,1994.0,Furnished,7.0,11.0,31.0,7.0,6.0,Low,No,Yes,Garden,East,Builder,Under_Construction
125316,Telangana,Warangal,Locality_212,Apartment,1.0,746.0,469.25,0.63,2015.0,Unfurnished,15.0,27.0,10.0,8.0,8.0,Medium,No,Yes,"Playground, Garden",North,Broker,Under_Construction
30511,Uttar Pradesh,Noida,Locality_282,Villa,1.0,2803.0,146.37,0.05,2000.0,Unfurnished,10.0,8.0,25.0,8.0,7.0,Low,Yes,Yes,Gym,North,Owner,Ready_to_Move
202952,Odisha,Bhubaneswar,Locality_192,Apartment,1.0,3964.0,426.75,0.11,2001.0,Unfurnished,22.0,26.0,24.0,10.0,8.0,Low,No,Yes,"Playground, Clubhouse, Gym",East,Builder,Ready_to_Move
74400,Punjab,Ludhiana,Locality_39,Independent House,1.0,4862.0,341.24,0.07,2007.0,Semi-furnished,16.0,3.0,18.0,7.0,4.0,Medium,No,Yes,"Playground, Pool, Garden, Clubhouse, Gym",North,Builder,Under_Construction
154858,Odisha,Bhubaneswar,Locality_330,Apartment,3.0,4291.0,52.83,0.01,2023.0,Furnished,2.0,8.0,2.0,4.0,9.0,Low,No,Yes,"Gym, Playground, Clubhouse, Pool",South,Owner,Under_Construction
153077,Punjab,Amritsar,Locality_292,Apartment,1.0,2282.0,160.27,0.07,1997.0,Furnished,14.0,24.0,28.0,8.0,10.0,High,Yes,Yes,"Gym, Clubhouse, Garden",West,Owner,Under_Construction
229982,Bihar,Gaya,Locality_114,Villa,1.0,1621.0,214.38,0.13,2004.0,Furnished,21.0,28.0,21.0,3.0,5.0,High,No,Yes,"Gym, Garden, Clubhouse",East,Owner,Ready_to_Move
124076,Assam,Guwahati,Locality_365,Villa,3.0,2984.0,30.61,0.01,2005.0,Unfurnished,30.0,23.0,20.0,4.0,7.0,Low,Yes,Yes,"Playground, Pool, Gym, Clubhouse",South,Owner,Under_Construction
209565,Telangana,Hyderabad,Locality_85,Apartment,5.0,896.0,151.72,0.17,2015.0,Semi-furnished,20.0,20.0,10.0,6.0,5.0,Medium,Yes,No,Gym,East,Owner,Ready_to_Move
77106,Jharkhand,Jamshedpur,Locality_177,Independent House,3.0,4488.0,236.34,0.05,2007.0,Furnished,22.0,24.0,18.0,1.0,8.0,High,No,No,"Playground, Garden, Gym",East,Broker,Under_Construction
57570,Chhattisgarh,Bilaspur,Locality_249,Independent House,4.0,3275.0,446.9,0.14,2003.0,Furnished,25.0,24.0,22.0,2.0,10.0,High,No,Yes,Clubhouse,South,Broker,Ready_to_Move
119429,Haryana,Gurgaon,Locality_200,Apartment,4.0,3699.0,260.28,0.07,2022.0,Semi-furnished,26.0,22.0,3.0,8.0,10.0,Medium,Yes,Yes,"Clubhouse, Playground, Gym, Pool",North,Broker,Ready_to_Move
97637,Telangana,Warangal,Locality_100,Apartment,5.0,3435.0,165.53,0.05,2016.0,Semi-furnished,29.0,28.0,9.0,5.0,2.0,Medium,Yes,Yes,"Garden, Playground, Pool, Gym",West,Owner,Under_Construction
186078,Andhra Pradesh,Vijayawada,Locality_75,Villa,3.0,3503.0,430.98,0.12,2012.0,Unfurnished,18.0,11.0,13.0,10.0,7.0,Medium,Yes,No,"Garden, Pool, Gym, Clubhouse, Playground",East,Broker,Ready_to_Move
155026,Rajasthan,Jaipur,Locality_297,Villa,3.0,4092.0,197.77,0.05,1995.0,Semi-furnished,6.0,21.0,30.0,3.0,8.0,Medium,Yes,No,"Gym, Playground, Garden",West,Builder,Ready_to_Move
220517,Telangana,Warangal,Locality_348,Villa,4.0,2695.0,129.59,0.05,2008.0,Unfurnished,26.0,17.0,17.0,2.0,6.0,Medium,Yes,Yes,"Pool, Gym, Clubhouse, Garden",North,Builder,Under_Construction
92986,Jharkhand,Ranchi,Locality_37,Villa,3.0,4899.0,312.89,0.06,2016.0,Semi-furnished,6.0,21.0,9.0,8.0,1.0,Medium,Yes,Yes,"Playground, Garden, Clubhouse, Pool",West,Builder,Under_Construction
201924,Madhya Pradesh,Bhopal,Locality_274,Independent House,4.0,2713.0,346.64,0.13,2020.0,Furnished,22.0,20.0,5.0,8.0,2.0,Low,Yes,No,Gym,East,Owner,Under_Construction
14821,Assam,Guwahati,Locality_116,Apartment,3.0,685.0,375.11,0.55,2015.0,Furnished,1.0,13.0,10.0,3.0,6.0,Medium,Yes,No,"Clubhouse, Pool",South,Owner,Ready_to_Move
145392,Uttar Pradesh,Noida,Locality_183,Independent House,4.0,3771.0,52.02,0.01,2023.0,Semi-furnished,19.0,18.0,2.0,6.0,3.0,Medium,Yes,No,"Clubhouse, Pool, Playground",East,Owner,Under_Construction
133767,Uttar Pradesh,Noida,Locality_324,Apartment,3.0,2560.0,360.3,0.14,2022.0,Semi-furnished,2.0,25.0,3.0,9.0,7.0,Medium,No,No,"Clubhouse, Gym",South,Broker,Ready_to_Move
18597,Madhya Pradesh,Bhopal,Locality_125,Villa,1.0,2259.0,300.91,0.13,2011.0,Semi-furnished,10.0,8.0,14.0,4.0,8.0,High,Yes,No,"Pool, Garden",South,Builder,Ready_to_Move
225376,Jharkhand,Jamshedpur,Locality_297,Independent House,2.0,2588.0,468.23,0.18,2005.0,Semi-furnished,18.0,5.0,20.0,9.0,10.0,Low,No,Yes,"Clubhouse, Pool",North,Builder,Ready_to_Move
184988,West Bengal,Durgapur,Locality_181,Villa,4.0,4988.0,391.22,0.08,1995.0,Furnished,0.0,8.0,30.0,9.0,4.0,Medium,No,Yes,"Garden, Pool, Gym, Playground",South,Builder,Ready_to_Move
217651,Kerala,Kochi,Locality_257,Apartment,3.0,4658.0,23.79,0.01,2019.0,Semi-furnished,19.0,26.0,6.0,9.0,8.0,Medium,Yes,Yes,"Garden, Playground, Gym, Pool, Clubhouse",South,Broker,Ready_to_Move
166431,Jharkhand,Ranchi,Locality_443,Independent House,4.0,1398.0,112.09,0.08,2009.0,Furnished,11.0,14.0,16.0,9.0,7.0,Medium,No,No,"Playground, Clubhouse, Garden, Gym",West,Owner,Ready_to_Move
46453,Tamil Nadu,Coimbatore,Locality_229,Villa,4.0,2071.0,384.75,0.19,2021.0,Semi-furnished,22.0,13.0,4.0,2.0,4.0,Medium,No,Yes,"Pool, Clubhouse, Gym, Garden",North,Builder,Ready_to_Move
117347,Bihar,Patna,Locality_32,Villa,5.0,996.0,199.23,0.2,2011.0,Unfurnished,20.0,17.0,14.0,6.0,2.0,High,Yes,Yes,"Playground, Garden",North,Broker,Under_Construction
87767,Andhra Pradesh,Vishakhapatnam,Locality_138,Villa,5.0,839.0,86.19,0.1,1995.0,Unfurnished,25.0,27.0,30.0,6.0,4.0,Low,No,Yes,"Garden, Pool, Playground, Clubhouse",West,Owner,Under_Construction
7961,Assam,Guwahati,Locality_394,Independent House,2.0,4496.0,19.76,0.0,2017.0,Furnished,26.0,7.0,8.0,5.0,6.0,Medium,No,No,"Garden, Playground, Clubhouse",North,Builder,Ready_to_Move
101032,Telangana,Hyderabad,Locality_370,Villa,4.0,1391.0,81.02,0.06,2006.0,Furnished,23.0,10.0,19.0,2.0,6.0,High,Yes,No,"Clubhouse, Gym, Garden",East,Builder,Ready_to_Move
66038,Bihar,Patna,Locality_112,Independent House,2.0,913.0,241.36,0.26,1998.0,Furnished,4.0,23.0,27.0,4.0,6.0,Medium,No,Yes,"Garden, Gym, Clubhouse",East,Owner,Under_Construction
104788,Bihar,Gaya,Locality_23,Independent House,4.0,4448.0,246.83,0.06,1992.0,Semi-furnished,21.0,30.0,33.0,7.0,8.0,Medium,Yes,No,"Gym, Playground",West,Builder,Ready_to_Move
31730,Delhi,Dwarka,Locality_21,Independent House,3.0,1638.0,385.66,0.24,2005.0,Unfurnished,23.0,5.0,20.0,2.0,1.0,Low,Yes,No,Playground,East,Broker,Under_Construction
228396,Madhya Pradesh,Bhopal,Locality_57,Apartment,3.0,3163.0,168.48,0.05,1990.0,Semi-furnished,10.0,13.0,35.0,9.0,3.0,High,No,Yes,"Playground, Gym, Clubhouse",South,Builder,Under_Construction
158164,Jharkhand,Jamshedpur,Locality_210,Villa,2.0,4099.0,193.78,0.05,2013.0,Unfurnished,21.0,15.0,12.0,2.0,7.0,Medium,Yes,Yes,Garden,North,Broker,Ready_to_Move
177808,Jharkhand,Ranchi,Locality_109,Independent House,4.0,1923.0,131.06,0.07,2019.0,Unfurnished,2.0,6.0,6.0,8.0,6.0,Low,Yes,No,"Gym, Clubhouse",West,Broker,Ready_to_Move
139849,Telangana,Warangal,Locality_37,Apartment,2.0,1717.0,457.48,0.27,2021.0,Unfurnished,20.0,12.0,4.0,8.0,2.0,High,Yes,No,"Gym, Garden",East,Builder,Under_Construction
29148,Kerala,Kochi,Locality_466,Independent House,2.0,4000.0,210.41,0.05,2012.0,Unfurnished,2.0,27.0,13.0,6.0,1.0,High,Yes,Yes,"Playground, Clubhouse, Pool, Gym",East,Builder,Under_Construction
158271,Delhi,Dwarka,Locality_311,Apartment,3.0,4799.0,303.37,0.06,2021.0,Furnished,20.0,10.0,4.0,10.0,6.0,High,No,Yes,"Pool, Garden",South,Broker,Under_Construction
78815,Andhra Pradesh,Vijayawada,Locality_100,Apartment,5.0,3939.0,142.37,0.04,2015.0,Unfurnished,12.0,25.0,10.0,8.0,4.0,Low,No,No,"Clubhouse, Playground, Pool, Gym",South,Broker,Under_Construction
8805,West Bengal,Kolkata,Locality_311,Villa,3.0,2796.0,418.14,0.15,1999.0,Furnished,24.0,18.0,26.0,4.0,10.0,Medium,Yes,Yes,"Playground, Garden, Pool, Gym, Clubhouse",North,Owner,Under_Construction
106607,Gujarat,Ahmedabad,Locality_355,Villa,4.0,2509.0,475.22,0.19,2011.0,Furnished,6.0,11.0,14.0,3.0,2.0,High,Yes,No,"Gym, Garden",West,Broker,Ready_to_Move
120557,Haryana,Faridabad,Locality_306,Independent House,5.0,4573.0,367.97,0.08,2020.0,Unfurnished,9.0,5.0,5.0,8.0,9.0,Medium,Yes,No,"Garden, Gym, Playground",North,Broker,Under_Construction
226655,Bihar,Patna,Locality_174,Independent House,1.0,4927.0,191.27,0.04,2020.0,Semi-furnished,1.0,18.0,5.0,8.0,9.0,Medium,No,Yes,"Pool, Gym, Clubhouse",East,Owner,Ready_to_Move
40061,Uttarakhand,Dehradun,Locality_276,Apartment,1.0,746.0,280.53,0.38,2016.0,Furnished,0.0,8.0,9.0,4.0,4.0,Medium,Yes,Yes,Gym,North,Owner,Under_Construction
6060,Karnataka,Mangalore,Locality_335,Apartment,2.0,4210.0,116.57,0.03,2017.0,Semi-furnished,5.0,30.0,8.0,8.0,8.0,Low,Yes,Yes,"Garden, Clubhouse, Gym",North,Broker,Under_Construction
231156,Karnataka,Bangalore,Locality_387,Apartment,5.0,1115.0,430.05,0.39,2007.0,Semi-furnished,14.0,28.0,18.0,10.0,6.0,Low,Yes,Yes,"Clubhouse, Pool, Playground, Gym, Garden",West,Builder,Under_Construction
195915,Jharkhand,Jamshedpur,Locality_265,Villa,4.0,3922.0,156.11,0.04,2003.0,Semi-furnished,26.0,8.0,22.0,3.0,4.0,High,Yes,Yes,"Clubhouse, Garden",West,Builder,Ready_to_Move
151346,Bihar,Patna,Locality_492,Villa,2.0,1952.0,385.04,0.2,2020.0,Semi-furnished,4.0,10.0,5.0,3.0,1.0,Low,No,Yes,Garden,South,Builder,Ready_to_Move
146975,Tamil Nadu,Coimbatore,Locality_104,Villa,1.0,4356.0,439.26,0.1,1997.0,Semi-furnished,5.0,2.0,28.0,10.0,6.0,High,Yes,No,"Gym, Playground, Pool",South,Broker,Ready_to_Move
145337,Madhya Pradesh,Indore,Locality_157,Independent House,3.0,4201.0,219.68,0.05,1992.0,Furnished,21.0,30.0,33.0,9.0,1.0,Low,No,Yes,"Playground, Garden, Pool, Gym, Clubhouse",East,Builder,Under_Construction
232888,Maharashtra,Nagpur,Locality_199,Independent House,3.0,2563.0,261.31,0.1,1994.0,Furnished,6.0,12.0,31.0,3.0,2.0,Low,No,Yes,"Gym, Pool",West,Owner,Ready_to_Move
40371,Maharashtra,Pune,Locality_426,Villa,4.0,1090.0,335.7,0.31,1997.0,Furnished,23.0,7.0,28.0,4.0,10.0,Low,Yes,Yes,"Playground, Clubhouse, Pool",North,Owner,Under_Construction
24959,Punjab,Ludhiana,Locality_257,Villa,3.0,4985.0,49.45,0.01,1992.0,Unfurnished,29.0,9.0,33.0,4.0,6.0,Medium,Yes,No,"Pool, Garden, Playground, Clubhouse, Gym",West,Builder,Under_Construction
75340,Uttarakhand,Dehradun,Locality_343,Apartment,2.0,1756.0,325.73,0.19,1996.0,Furnished,2.0,28.0,29.0,7.0,5.0,High,Yes,No,"Garden, Playground, Gym",North,Broker,Under_Construction
71383,Telangana,Hyderabad,Locality_26,Apartment,3.0,2572.0,255.44,0.1,2004.0,Unfurnished,1.0,27.0,21.0,7.0,1.0,Low,Yes,Yes,Pool,West,Builder,Under_Construction
70415,Punjab,Ludhiana,Locality_205,Apartment,5.0,968.0,399.02,0.41,2011.0,Semi-furnished,30.0,17.0,14.0,7.0,3.0,High,Yes,Yes,"Garden, Gym, Playground, Clubhouse, Pool",West,Owner,Under_Construction
6314,Gujarat,Surat,Locality_452,Apartment,4.0,4524.0,146.26,0.03,2001.0,Furnished,9.0,18.0,24.0,8.0,8.0,Medium,Yes,Yes,"Gym, Pool, Garden, Playground, Clubhouse",West,Broker,Under_Construction
65982,Odisha,Bhubaneswar,Locality_59,Villa,4.0,1716.0,215.93,0.13,1990.0,Furnished,10.0,3.0,35.0,10.0,2.0,High,Yes,Yes,"Playground, Garden, Gym, Pool",East,Broker,Under_Construction
46954,Tamil Nadu,Chennai,Locality_473,Villa,4.0,4434.0,312.12,0.07,2012.0,Unfurnished,14.0,24.0,13.0,8.0,8.0,Medium,No,Yes,"Gym, Garden, Clubhouse, Playground",North,Builder,Under_Construction
16585,Karnataka,Mangalore,Locality_336,Villa,3.0,1686.0,222.3,0.13,2013.0,Furnished,1.0,28.0,12.0,3.0,6.0,Low,Yes,Yes,"Gym, Garden, Playground",West,Owner,Ready_to_Move
144555,Delhi,New Delhi,Locality_177,Villa,1.0,2333.0,466.34,0.2,1998.0,Furnished,29.0,6.0,27.0,6.0,3.0,Low,No,No,"Garden, Clubhouse, Pool, Playground, Gym",South,Builder,Ready_to_Move
195967,Gujarat,Surat,Locality_193,Villa,4.0,751.0,440.9,0.59,2017.0,Unfurnished,5.0,14.0,8.0,8.0,6.0,Medium,No,Yes,"Pool, Clubhouse",North,Builder,Under_Construction
44428,Gujarat,Surat,Locality_234,Villa,4.0,1833.0,91.36,0.05,1992.0,Unfurnished,0.0,4.0,33.0,4.0,10.0,High,No,No,"Pool, Gym, Clubhouse",East,Owner,Under_Construction
51801,Odisha,Cuttack,Locality_96,Apartment,5.0,2276.0,204.83,0.09,2013.0,Unfurnished,7.0,5.0,12.0,6.0,1.0,Low,No,Yes,"Garden, Gym, Pool, Clubhouse",North,Broker,Under_Construction
47322,Karnataka,Mysore,Locality_372,Apartment,4.0,615.0,145.8,0.24,1995.0,Furnished,12.0,8.0,30.0,7.0,3.0,Low,No,No,"Pool, Clubhouse, Garden",South,Broker,Ready_to_Move
239964,Delhi,Dwarka,Locality_68,Villa,5.0,613.0,119.24,0.19,1990.0,Unfurnished,3.0,30.0,35.0,8.0,1.0,Medium,Yes,Yes,"Playground, Pool, Gym, Garden, Clubhouse",West,Builder,Under_Construction
189492,Punjab,Ludhiana,Locality_55,Independent House,4.0,2493.0,181.66,0.07,2014.0,Unfurnished,10.0,15.0,11.0,2.0,3.0,Low,Yes,Yes,Gym,North,Owner,Ready_to_Move
159864,Uttar Pradesh,Lucknow,Locality_438,Villa,5.0,2675.0,393.59,0.15,1994.0,Furnished,24.0,6.0,31.0,10.0,2.0,Medium,Yes,No,"Clubhouse, Gym, Garden, Playground, Pool",North,Builder,Ready_to_Move
47423,Uttar Pradesh,Noida,Locality_394,Villa,2.0,4398.0,115.72,0.03,2000.0,Furnished,11.0,14.0,25.0,5.0,5.0,Medium,Yes,Yes,"Gym, Garden, Clubhouse, Pool, Playground",South,Owner,Ready_to_Move
173164,Maharashtra,Pune,Locality_470,Apartment,5.0,3386.0,334.9,0.1,2014.0,Furnished,23.0,21.0,11.0,2.0,5.0,Low,No,Yes,"Gym, Pool",South,Builder,Ready_to_Move
25750,Andhra Pradesh,Vishakhapatnam,Locality_427,Independent House,2.0,2613.0,307.85,0.12,1997.0,Furnished,21.0,14.0,28.0,10.0,6.0,Low,No,No,"Garden, Clubhouse",West,Builder,Ready_to_Move
11044,Maharashtra,Mumbai,Locality_441,Independent House,5.0,4827.0,36.39,0.01,2003.0,Furnished,18.0,18.0,22.0,2.0,1.0,Medium,Yes,No,"Playground, Pool",North,Broker,Ready_to_Move
190362,Jharkhand,Ranchi,Locality_264,Independent House,3.0,1570.0,413.6,0.26,2002.0,Semi-furnished,13.0,16.0,23.0,10.0,7.0,High,No,No,"Gym, Playground, Pool, Garden, Clubhouse",South,Owner,Ready_to_Move
53041,Maharashtra,Pune,Locality_413,Apartment,3.0,1869.0,412.61,0.22,2016.0,Semi-furnished,9.0,19.0,9.0,5.0,7.0,Medium,Yes,No,"Gym, Garden, Pool, Playground",East,Builder,Ready_to_Move
212941,Punjab,Amritsar,Locality_386,Apartment,3.0,2254.0,163.3,0.07,2022.0,Semi-furnished,0.0,2.0,3.0,5.0,7.0,Low,No,No,"Clubhouse, Gym, Pool, Playground, Garden",North,Owner,Ready_to_Move
111631,Jharkhand,Jamshedpur,Locality_143,Villa,5.0,3192.0,233.21,0.07,2022.0,Semi-furnished,20.0,6.0,3.0,4.0,3.0,Medium,Yes,No,"Pool, Playground, Garden",East,Builder,Under_Construction
16132,Andhra Pradesh,Vishakhapatnam,Locality_72,Independent House,4.0,3745.0,474.3,0.13,1990.0,Unfurnished,24.0,12.0,35.0,9.0,1.0,Medium,No,No,"Clubhouse, Gym, Garden, Playground, Pool",East,Owner,Under_Construction
30491,Tamil Nadu,Coimbatore,Locality_360,Independent House,1.0,2219.0,433.74,0.2,2006.0,Furnished,30.0,10.0,19.0,6.0,2.0,Low,Yes,Yes,"Clubhouse, Gym, Garden, Playground, Pool",South,Builder,Ready_to_Move
164012,Bihar,Gaya,Locality_117,Independent House,4.0,2306.0,116.28,0.05,2021.0,Unfurnished,16.0,21.0,4.0,5.0,10.0,High,Yes,Yes,"Pool, Playground",South,Builder,Ready_to_Move
98999,Bihar,Patna,Locality_421,Apartment,4.0,1798.0,430.56,0.24,2006.0,Unfurnished,28.0,27.0,19.0,10.0,5.0,Low,Yes,No,"Garden, Clubhouse",North,Builder,Ready_to_Move
